movie_id,Action & Adventure,Anime Features,Children & Family Movies,Classic Movies,Comedies,Cult Movies,Documentaries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,LGBTQ Movies,Music & Musicals,Romantic Movies,Sci-Fi & Fantasy,Sports Movies,Stand-Up Comedy,Thrillers,Movies
327,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
328,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
329,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
330,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
331,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
332,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
334,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
335,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
336,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
337,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
338,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
339,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
340,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
341,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
343,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
344,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
345,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
346,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
347,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
348,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
350,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
352,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
353,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
354,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
355,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
356,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
357,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
358,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
359,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
360,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
361,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
362,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
363,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
364,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
365,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
366,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
367,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
368,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
369,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
370,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
371,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
372,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
